Epoch,train_loss,val_loss,val_dice,val_iou,val_acc
1,1.3411312305010281,1.4217284567215864,0.3487676680088043,0.24746748805046082,0.7772303188548368
2,1.1709569179094754,1.260827155674205,0.42877039313316345,0.3285769522190094,0.8560280519373277
3,1.1189855153744037,1.1193904806585873,0.5479840040206909,0.4406863749027252,0.9011886821073645
4,1.0856575003037086,1.0761768712716944,0.49950069189071655,0.3851955831050873,0.8906999475815717
5,1.0485202229939974,1.001299714340883,0.6230729222297668,0.5161680579185486,0.9323625003590303
6,1.005641983105586,1.00668767971151,0.606684148311615,0.4863547086715698,0.9406585693359375
7,0.9912188291549683,0.9250392563202802,0.6972976922988892,0.6039816737174988,0.9546516642850988
8,0.9503703328279348,0.9122709456612083,0.6668304204940796,0.56880784034729,0.9423677781048942
9,0.9208493663714482,1.0247239505543428,0.49505627155303955,0.3858637809753418,0.8800212635713465
10,0.8944403950984662,0.8362291840945973,0.7329338788986206,0.6392074823379517,0.9556838764863855
11,0.8718770934985234,0.8442593707757837,0.6895993947982788,0.5935437083244324,0.9481264002182904
12,0.854882642856011,0.8007302073871388,0.7228851318359375,0.6277940273284912,0.9616557850557215
13,0.8244163595713102,0.7677070884143605,0.7154121398925781,0.6197141408920288,0.951816671034869
14,0.8145207038292518,0.7620701719732845,0.7232064604759216,0.6268835067749023,0.954212974099552
15,0.7877559386766874,0.7088073772542617,0.7388343811035156,0.646827220916748,0.9628285800709444
16,0.7441773203703074,0.7809304349562701,0.6283257007598877,0.5222784280776978,0.9288050707648782
17,0.7288092163892893,0.736002571442548,0.6654289960861206,0.5615788102149963,0.9427152521470014
18,0.7258537925206698,0.6913773347349728,0.6877401471138,0.5989134311676025,0.9505124933579389
19,0.6923578830865713,0.6287017710068646,0.7565322518348694,0.6667166948318481,0.9617664112764246
20,0.6704658013123732,0.6419699805624345,0.710433840751648,0.6088868379592896,0.9541995104621438
21,0.6531118447964008,0.6173089707598967,0.7650071382522583,0.6756685972213745,0.9549490984748391
22,0.6467759875150827,0.6048290098414701,0.7112916111946106,0.616205096244812,0.948737200568704
23,0.6246930269094614,0.5570584938806646,0.7814086675643921,0.6930827498435974,0.9619058721205768
24,0.5861005251224224,0.6140214345034432,0.7335829734802246,0.6359089612960815,0.945512098424575
25,0.5905643073412088,0.5234307611689848,0.7672876715660095,0.6789400577545166,0.9628330679500804
26,0.5607576700357291,0.5105084058116464,0.7643502950668335,0.6765389442443848,0.9634157068589154
27,0.5731002945166368,0.5018166864619535,0.7649278044700623,0.6762655973434448,0.9620300741756663
28,0.5456306191591116,0.5109419472077313,0.7506166696548462,0.664525032043457,0.9599783280316521
29,0.5237179311422201,0.4976038389346179,0.7589496970176697,0.6723358035087585,0.9653861101935891
30,0.5363599561727964,0.5190346661735984,0.7264501452445984,0.641321063041687,0.9516930299646714
31,0.5149969774943132,0.4689029385061825,0.7413215041160583,0.6584518551826477,0.9629588407628676
32,0.5043009716730852,0.4879101935554953,0.7354491949081421,0.6466869115829468,0.9589687796200023
33,0.5100635611093961,0.4746749883188921,0.7602114081382751,0.6548242568969727,0.9675545411951402
34,0.48585646335895244,0.4489081817514756,0.7509744763374329,0.6599669456481934,0.9573145473704618
35,0.4777736879312075,0.42606121301651,0.7781260013580322,0.6924397945404053,0.967512803919175
36,0.4598483287371122,0.43414119587225075,0.7779189944267273,0.686763346195221,0.9652154585894417
37,0.44262396005483773,0.4310798417119419,0.7781654596328735,0.6914175152778625,0.9587922937729779
38,0.4447483640450698,0.4140171434949426,0.7758951187133789,0.6956560611724854,0.9619813806870404
39,0.4389965039033156,0.420240894836538,0.7521719336509705,0.6616122722625732,0.9600119871251723
40,0.4262851818249776,0.4595369766740238,0.7213151454925537,0.6272659301757812,0.9547373827765969
41,0.4158649091537182,0.3956339920268339,0.7519755363464355,0.6634448766708374,0.9629671433392692
42,0.4187891714848005,0.40146270744940815,0.7790279388427734,0.6885223984718323,0.9642403546501609
43,0.42681301259077514,0.3823871472302605,0.7652681469917297,0.6811942458152771,0.9635078205781824
44,0.4041120327436007,0.4112456809071934,0.7457805275917053,0.6558188199996948,0.955372642068302
45,0.39272788877670584,0.3512222433791441,0.7944204211235046,0.709111750125885,0.9696253608254826
46,0.40129302281599777,0.3693396221188938,0.7621480822563171,0.6758041977882385,0.9638752656824449
47,0.4074605290706341,0.4111299777732176,0.7716649174690247,0.6817265152931213,0.9618513443890739
48,0.3980790681563891,0.39122947436921734,0.7640945911407471,0.6777176856994629,0.9617997337790096
49,0.39115732977023493,0.3538723623051363,0.785154402256012,0.6983323097229004,0.9659753687241498
50,0.3925239331447161,0.3841031263856327,0.7526363730430603,0.6701794862747192,0.9604764826157514
