Epoch,train_loss,val_loss,val_dice,val_iou,val_acc
1,1.2477103343376748,1.192608819288366,0.0,0.0,0.9148258882410386
2,1.108721168224628,0.8701828823370092,0.38154420256614685,0.27654144167900085,0.9268937952378217
3,0.976173971249507,0.872800862087923,0.4162438213825226,0.3136296570301056,0.9312276279225069
4,0.9413366629527166,0.819494696224437,0.4323180615901947,0.32130831480026245,0.9053424386417165
5,0.9391784347020663,0.7977727406165179,0.42077550292015076,0.3217107355594635,0.9257766499238855
6,0.9694347051473764,0.8760430497281692,0.3596099317073822,0.2620195746421814,0.9116600261015051
7,0.8956370307849004,0.7844741730129018,0.4561341106891632,0.3515480160713196,0.9185377008774701
8,0.8569030559979952,0.7257648250635933,0.45647963881492615,0.3490294814109802,0.9353149638456457
9,0.8508824256750254,0.7092777665923623,0.47516945004463196,0.36682093143463135,0.9247462328742532
10,0.8375461908487173,0.7818336767308852,0.45350074768066406,0.3418797254562378,0.9094970927518957
11,0.8255817060287182,0.6712536110597498,0.4863131046295166,0.377170205116272,0.9341817743637982
12,0.8181861171355614,0.7154112843906179,0.5005618929862976,0.3871840834617615,0.920047872206744
13,0.7868316801694724,0.6491030717597288,0.4976223409175873,0.3945300281047821,0.9441180509679458
14,0.7696250085647289,0.7175349067239201,0.5004077553749084,0.3959323465824127,0.9148828843060661
15,0.7492102091129009,0.679193898158915,0.5110588669776917,0.40306970477104187,0.9274366042193245
16,0.7488648309157445,0.7144854542087106,0.5085455179214478,0.39881375432014465,0.9169406890869141
17,0.7340868871945602,0.6369754987604478,0.5307130217552185,0.41275715827941895,0.9335375393138212
18,0.7116893410682679,0.609664599685108,0.5616198182106018,0.4460330605506897,0.9405393039478975
19,0.7244877260464888,0.6302869898431441,0.534902036190033,0.4265173673629761,0.9351815616383272
20,0.7380950239988474,0.6204504037604612,0.5430004596710205,0.4320966899394989,0.9350230273078469
21,0.6923219937544602,0.653944565969355,0.5370044708251953,0.42651432752609253,0.9264801249784582
22,0.701360705265632,0.58836590367205,0.5641015768051147,0.4562203288078308,0.944279390222886
23,0.6944046841217921,0.6158444916500765,0.5586502552032471,0.4483163058757782,0.9373549293069279
24,0.688378873696694,0.5982347130775452,0.5475709438323975,0.4376786947250366,0.9427415062399471
25,0.6544070230080531,0.5871740299112657,0.5664924383163452,0.46133047342300415,0.9425011803122127
26,0.6739624179326571,0.5793440429603353,0.5709384083747864,0.458016961812973,0.9493961334228516
27,0.659758551304157,0.6045549021047705,0.5647458434104919,0.4550628662109375,0.9403628181008732
28,0.6915967262708224,0.6048883024383994,0.5539587140083313,0.4455697536468506,0.9469291462617762
29,0.6664035187317775,0.5394528823740342,0.5883712768554688,0.4807797372341156,0.9498817219453699
30,0.644350257745156,0.5807015387450948,0.567493200302124,0.4577358663082123,0.9398326873779297
31,0.6255511004191179,0.5971358137972215,0.5696673393249512,0.46284738183021545,0.9433781118953929
32,0.6333597935163058,0.5898678250172559,0.5712149739265442,0.4634252190589905,0.9418506622314453
33,0.6067568820256454,0.6230894607656142,0.5638864636421204,0.45981112122535706,0.9328759137321921
34,0.5993514679945432,0.5859793687567991,0.585794985294342,0.47521498799324036,0.9390836603501264
35,0.6102553184215839,0.5790175900739782,0.5544765591621399,0.4498535394668579,0.9504082623650046
36,0.6105002742547255,0.56081381966086,0.5856037139892578,0.47580137848854065,0.9478649812586167
37,0.5711761978956369,0.5663960015072542,0.5974043607711792,0.4842296540737152,0.9431285858154297
38,0.5969125637641319,0.556362039902631,0.5745421051979065,0.46468585729599,0.9445815366857192
39,0.5872542161207933,0.568792495657416,0.5781011581420898,0.46875834465026855,0.9433259403004366
40,0.6338810434708229,0.572366426972782,0.5705222487449646,0.46361926198005676,0.9422421174890855
41,0.6171836078166961,0.5332981365568498,0.6181118488311768,0.5057341456413269,0.9504247553208295
42,0.5688834460882041,0.5613553120809442,0.5880799889564514,0.47496941685676575,0.9429161969353171
43,0.5721144025142376,0.5539401717045728,0.5947482585906982,0.48238715529441833,0.9423932468189913
44,0.5991281147186572,0.6034415188957664,0.5274948477745056,0.4251006543636322,0.9462724573471967
45,0.5923187851905822,0.6228349243893343,0.5765630602836609,0.4654993414878845,0.931277779971852
46,0.5435527420960939,0.6140414564048543,0.5272718071937561,0.4104280471801758,0.9415258519789752
47,0.600660623036898,0.5237785998512717,0.58914715051651,0.4793711006641388,0.9502369375789866
48,0.5190731805104476,0.54226734883645,0.5916364789009094,0.47937533259391785,0.9457942738252527
49,0.5301321575274834,0.5342328530900619,0.5861940383911133,0.48534005880355835,0.9528954449821921
50,0.540936337526028,0.516352141604704,0.6093612313270569,0.4967169463634491,0.9469062580781824
51,0.5196507421823648,0.49748310622046976,0.6082878708839417,0.5026411414146423,0.9525103849523208
52,0.5137821353398837,0.5322428030126235,0.5933102369308472,0.4855639338493347,0.9518632327809053
53,0.5002013197311989,0.5320348371477688,0.6034008860588074,0.4936341643333435,0.9475348977481618
54,0.5002017775407204,0.4871767338584451,0.6171910166740417,0.5090169906616211,0.9544332167681526
55,0.49643519887557397,0.5367369318709654,0.5952976942062378,0.48802512884140015,0.9473156648523667
56,0.49357304481359626,0.521617484443328,0.613853394985199,0.5020079612731934,0.9476355384377873
57,0.5069267259194301,0.5674585700035095,0.5368771553039551,0.44005924463272095,0.9524819991167854
58,0.5068420057113354,0.5573813231552348,0.5868799686431885,0.47605612874031067,0.9434069465188419
59,0.49852368464836705,0.595233233535991,0.5961728692054749,0.4799715280532837,0.9337207569795496
60,0.5061605430566347,0.5311951006160063,0.5991837382316589,0.48100876808166504,0.9462698768166935
61,0.48367845461918757,0.5622887874350828,0.5825743675231934,0.47339993715286255,0.9396638309254366
62,0.45868381903721733,0.5595331314732047,0.5839461088180542,0.47354015707969666,0.9393064835492302
63,0.4830469956764808,0.5131078467649572,0.5965699553489685,0.4911620616912842,0.9521893893971163
64,0.462376037469277,0.5131226181983948,0.6217430830001831,0.5110698938369751,0.9487858940573299
65,0.44732558956513035,0.5287203192710876,0.5770397782325745,0.4714904725551605,0.9491183337043313
66,0.43415554395088785,0.5131078222218681,0.6231967806816101,0.5077561736106873,0.9468241298899931
67,0.42235952386489284,0.5498812356415916,0.6181358695030212,0.5039516687393188,0.9416836009306067
68,0.4370067426791558,0.5696805960991803,0.6159083843231201,0.5019831657409668,0.9377755557789522
69,0.4320276473577206,0.5078186673276565,0.6123417019844055,0.5023145079612732,0.947150847491096
70,0.4127197265625,0.5752407224739299,0.6078128218650818,0.49210745096206665,0.9356388765222886
71,0.41530228417653303,0.5397995605188257,0.6062920689582825,0.49821144342422485,0.9433377209831687
72,0.42451124649781447,0.5145967094337239,0.6001614332199097,0.486996591091156,0.9536837409524357
73,0.4442534549878194,0.4897525485824136,0.620880126953125,0.5113842487335205,0.9523838267606848
74,0.42059984161303593,0.5125389747759875,0.6199345588684082,0.50966876745224,0.9475690056295956
75,0.4587239540540255,0.49564376999350157,0.6224240660667419,0.5090992450714111,0.9505060981301701
76,0.40739529316241924,0.4927168681341059,0.6214727759361267,0.5137985944747925,0.9535791733685661
77,0.40174077520003687,0.5394095848588383,0.6149264574050903,0.4958244860172272,0.9471659940831801
78,0.4128255640084927,0.4881725994979634,0.6395193338394165,0.5221934914588928,0.9497581930721507
79,0.44670902238442345,0.5233858227729797,0.6029942631721497,0.49732649326324463,0.9491422316607308
80,0.41181210715037125,0.5123111307621002,0.5983971357345581,0.48856839537620544,0.9525355170754826
81,0.36936995501701647,0.47741085466216593,0.6289086937904358,0.5206362009048462,0.9552871479707605
82,0.37852265101212723,0.5120366355952095,0.5979430079460144,0.4833006262779236,0.9553362902473
83,0.3713549969288019,0.5224797743208268,0.6321788430213928,0.516108512878418,0.9474657844094669
84,0.40364062258830435,0.5200150048031527,0.6360450983047485,0.5185537338256836,0.9471676770378562
85,0.3675174995110585,0.49647697280435,0.6522934436798096,0.5391597151756287,0.9480165593764361
86,0.3488366030729734,0.5079536315272836,0.579938530921936,0.4752521514892578,0.9534698935116038
87,0.3684796168253972,0.5121175348758698,0.6215774416923523,0.5089580416679382,0.949162202722886
88,0.3627019160068952,0.5218213165507597,0.6226344704627991,0.5092666149139404,0.947807087617762
89,0.37897978952297795,0.5049501166624182,0.6329962015151978,0.5151370763778687,0.9513251360724954
90,0.33225966623196235,0.4810013402910793,0.6224947571754456,0.5113233327865601,0.9544885298785042
91,0.35679745582433847,0.5490610581987044,0.6145579218864441,0.5003683567047119,0.9409764233757468
92,0.33960277277689715,0.5009949505329132,0.63813716173172,0.5240488052368164,0.9510015599867877
93,0.3689098527798286,0.4941704132977654,0.6371852159500122,0.5185653567314148,0.9509333442239201
94,0.3402288840367244,0.5007528224412132,0.6220064759254456,0.5119963884353638,0.9509088852826286
95,0.3215640290425374,0.47745078276185426,0.6382814645767212,0.5267808437347412,0.9549866844626034
96,0.3197333782911301,0.48060672949342165,0.6281177401542664,0.5190345644950867,0.9550685882568359
97,0.32697259531571315,0.5053782445542953,0.6288235187530518,0.5180062055587769,0.9483546088723576
98,0.33551381138654857,0.4640750446740319,0.6555089950561523,0.5383922457695007,0.9549552693086512
99,0.316384698335941,0.5030815689002767,0.627405047416687,0.5186285376548767,0.9521671743953929
100,0.30673464628366326,0.46269657506662254,0.6549532413482666,0.5432966947555542,0.9547302021699793
101,0.30001998245716094,0.4919373322935665,0.5999796986579895,0.49371349811553955,0.9540855183320887
102,0.3110896197649149,0.4845624390770407,0.6408439874649048,0.5236258506774902,0.9512745352352366
103,0.2958164925758655,0.4918394667260787,0.6350664496421814,0.524859607219696,0.9517670799704159
104,0.2963596020753567,0.5023402115877937,0.6193678975105286,0.508180558681488,0.9531035703771255
105,0.3156629908543367,0.48652078824884754,0.6306970119476318,0.5156050324440002,0.9550528806798598
106,0.312652680507073,0.4854522908435148,0.641265332698822,0.5239195227622986,0.9549818599925322
107,0.31977482231763693,0.5100780322271234,0.6171196103096008,0.5081633925437927,0.9507770538330078
108,0.29479105885212237,0.4962849827373729,0.6381604075431824,0.5215817093849182,0.9537083120907054
109,0.29457530975341795,0.4735976738088271,0.6427071690559387,0.5278494358062744,0.9551520628087661
110,0.3221394561804258,0.4743507784955642,0.6417363286018372,0.5307901501655579,0.952232697430779
111,0.2877492884030709,0.5175452249891618,0.6330133676528931,0.5211853384971619,0.9473174600040212
112,0.2854957571396461,0.4834303838365218,0.6459171772003174,0.5339298248291016,0.9506242415484261
113,0.2889216620188493,0.5408034482422996,0.5665551424026489,0.46111172437667847,0.9526262844310087
114,0.3098576651169704,0.48795169767211466,0.6208063364028931,0.5157546401023865,0.9547084359561696
