Epoch,train_loss,val_loss,val_dice,val_iou,val_acc
1,1.3836844664353591,1.252506508546717,0.48605167865753174,0.36687609553337097,0.9088800093706917
2,1.2173872525875384,1.1712078346925623,0.506287693977356,0.3970932066440582,0.9095344543457031
3,1.1596618505624625,1.1298288387410782,0.5407322645187378,0.42484724521636963,0.9238874772015739
4,1.1265692784236028,1.0971048684681164,0.5183240175247192,0.4089620113372803,0.9138961118810317
5,1.094468641281128,1.0563401895410873,0.5517268776893616,0.4436769485473633,0.9245960011201746
6,1.0626273136872513,1.032510189449086,0.5693924427032471,0.4604063034057617,0.9294011733111214
7,1.0442016729941734,1.0043417951639961,0.5863118171691895,0.4750727117061615,0.9323398365693933
8,1.0169478801580576,0.9794134111965404,0.6042881011962891,0.4925994277000427,0.9371286280014935
9,0.9901206337488615,0.9578500425114351,0.597743809223175,0.4918174147605896,0.9368768579819623
10,0.9715687705920293,0.9465608105939978,0.5775013566017151,0.46430328488349915,0.929106544045841
11,0.9484813451766968,0.9107637580703286,0.629144012928009,0.5220323801040649,0.9437617133645451
12,0.9228886475929847,0.8784804659731248,0.6578140258789062,0.5497668385505676,0.9503633835736442
13,0.9029620005534246,0.8659414894440595,0.6573135852813721,0.5496358871459961,0.9489223255830652
14,0.8851858744254479,0.8477995676152846,0.6609201431274414,0.5556813478469849,0.9501999125761145
15,0.8682984462151161,0.8182597195400911,0.6751841902732849,0.5691852569580078,0.9517878364114201
16,0.8466045012840858,0.8351187741055208,0.6193751692771912,0.5141695737838745,0.9322959675508387
17,0.8273659586906433,0.7769085168838501,0.6987912654876709,0.5945676565170288,0.9549827575683594
18,0.8062779967601482,0.7568460983388564,0.6951645016670227,0.5936003923416138,0.9552912992589614
19,0.787258846943195,0.7431628493701711,0.693900465965271,0.5887542366981506,0.9531956840963924
20,0.7796968139134921,0.7231346158420339,0.6919078230857849,0.5886073112487793,0.9552506839527803
21,0.7513921370873085,0.7029829200576333,0.7085710763931274,0.6078493595123291,0.9570998023538029
22,0.7352623957854051,0.6935727245667401,0.6981096863746643,0.5997815728187561,0.9536325791302849
23,0.720598696745359,0.6937376015326556,0.7135645151138306,0.6149152517318726,0.9543915916891659
24,0.7129245446278498,0.6709224827149335,0.6918333768844604,0.5896100401878357,0.9533539940329159
25,0.6841841610578391,0.6629198438981,0.725897490978241,0.6246851086616516,0.9627446567311007
26,0.6816335682685558,0.6454438917777118,0.7193591594696045,0.6189676523208618,0.9604258817784926
27,0.6624021048729236,0.6295357486780953,0.7159538865089417,0.6207582950592041,0.9579164841595817
28,0.6607877777172969,0.6099859616335701,0.7275381684303284,0.6309049129486084,0.9614264544318704
29,0.6491336474051842,0.6080184017910677,0.7410352230072021,0.642727792263031,0.9619961906881893
30,0.6278169031326587,0.6165922476964838,0.7164816856384277,0.6191830039024353,0.951378766228171
31,0.6168547969598036,0.602257490158081,0.7199209332466125,0.6201302409172058,0.9572047065286076
32,0.5980716714492211,0.5718706180067623,0.752341628074646,0.6555915474891663,0.9649458492503447
33,0.5937499532332787,0.5711610001676223,0.7396204471588135,0.6453304290771484,0.9607154621797449
34,0.5694586671315707,0.566549704355352,0.7381046414375305,0.6417882442474365,0.9580857893999886
35,0.5771872529616723,0.5545936384621788,0.7363429069519043,0.6419004201889038,0.9603642856373507
36,0.560500811613523,0.5861005888265722,0.7109344601631165,0.6183491349220276,0.9502380595487707
37,0.54843143087167,0.5514344730797935,0.7222052812576294,0.6307939887046814,0.9583310519947725
38,0.5251483770517202,0.5291957311770495,0.7421550750732422,0.648047924041748,0.9631584391874426
39,0.5269384063207186,0.5164013943251442,0.7535552382469177,0.6623140573501587,0.9646801668054917
40,0.5316333871621352,0.5072439085034763,0.7557600736618042,0.666579008102417,0.9634838104248047
41,0.518118573152102,0.5048353952520034,0.761541485786438,0.6704502105712891,0.9633952870088465
42,0.5045495652235471,0.4982348522719215,0.7599016427993774,0.6678286194801331,0.9636985554414637
43,0.505031938277758,0.49646469600060406,0.7508786916732788,0.6597185730934143,0.9614016588996438
44,0.4715624277408306,0.4746454480816336,0.7663425207138062,0.6745583415031433,0.9678206724279067
45,0.4831651802246387,0.49501516889123354,0.7451180219650269,0.6544255614280701,0.9585036109475529
46,0.46589031907228323,0.46469982757287864,0.7650996446609497,0.6777772307395935,0.9662053725298714
47,0.47088826940609857,0.4741159414543825,0.7605903148651123,0.6748678088188171,0.9605563668643727
48,0.4566336430036105,0.46885917817845063,0.768012285232544,0.6782333850860596,0.9620460061465993
49,0.4491378284417666,0.4548314862391528,0.7748540043830872,0.6870741844177246,0.9633214613970589
50,0.4293607299144451,0.4510526867473827,0.7753357887268066,0.6849881410598755,0.9640718347886029
